"99743989","amanenishi","1452207536000","RT @nasubiii1919: こんなのオタクじゃねぇんだよ???? https://t.co/2FXshnZL0C","1"
"99743989","amanenishi","1452201953000","カラーパーティ（取り決めた1色をテーマとし服などを揃え集まる：何かアホ達がこぞって乗って来そうな敷居の低さの設定が絶妙といえば絶妙）も流行らそうと躍起。汚い言葉で朝から申し訳無いが、代理店のクソ虫が。","1"
"99743989","amanenishi","1452201427000","代理店の走狗が今度はイースターを流行らそうとしておる。嫌な世の中だねえ。","1"
"99743989","amanenishi","1452201278000","RT @risaandryoder: おはようございます。今朝も艦橋です。やっと最上階まで進みました！硝子が予定通り光っていい感じです(*´∀`)♪後は、更に細かい艤装を施して完了です！ https://t.co/yEGrWoFLz6","1"
"99743989","amanenishi","1452190391000","RT @May_Roma: 「幸せの黄色いハンカチ」にでてくる北海道の風景は、まるで今のウラジオストック郊外なんだよなあ。建物といい、道路の感じといい。自分はあの映画を見るたびに、昭和50年台前半の物価や文化を見て驚いている。ストーリーを楽しむというよりも海外の旅行番組を見る感…","1"
"99743989","amanenishi","1452190223000","RT @cynanyc: スポットライトを浴びる権利は誰にでもある。お金持ちじゃなくても、有名大学に進学できなくても、一流企業に就職できなくても、表舞台には立てる。それは好きなことを継続してやること。そしてそれをアウトプットする努力をすること。人生に負け犬はいない。迷い犬がいる…","1"
"99743989","amanenishi","1452156764000","RT @haru_orenge: 冬の日だまりはなんだかほっこりします。キロ47 伊予灘ものがたり（予讃線・串?喜多灘） https://t.co/06ZI0AQ08k","1"
"99743989","amanenishi","1452156732000","RT @Notchy_man: 押井さんと岸田秀の対談なんてものがあったのか！「日本人はどこへゆく 岸田秀対談集」青土社刊( ´ ▽ ` )ﾉ https://t.co/gv0YJJ9rJ3","1"
"99743989","amanenishi","1452156693000","RT @deahsvv: 営業「続いてヒデミィの説明に移ります」ぼく(ヒデミィってなんだ…？)営業「ヒデミィは入出力合わせて4ポートありまして」ぼく「もしかしてHDMIですか？」","1"
"99743989","amanenishi","1452156635000","RT @ui_nyan: ”第51回元祖有名駅弁と全国うまいもの大会（駅弁大会） | 京王百貨店 新宿店” https://t.co/hMpKsY9hO5","1"
"99743989","amanenishi","1452156556000","RT @hakuo416: NHK『シブ5時』、イスラエルでおにぎりが売られているとのこと。『にっぽんのおにぎり』もイスラエルで売ってくれないかな…(;´∀｀)　テルアビブでの寿司人気はかなり高いのだそう。へええ。 https://t.co/e5qch8F5ju","1"
"99743989","amanenishi","1452148770000","@MarutabasiKonro  元号法第2項：元号は、皇位の継承があつた場合に限り改める（一世一元の制）。調べたら1979年の法制化で意外と新しいんだな、という印象を受けました。一方、革令･革運･革命の三革も感覚としては理解できるなあ。東日本大震災は元号変えてもいい位だと。","1"
"99743989","amanenishi","1452113339000","RT @bintarou: ベッキーが既婚者ゲスの極み乙女のボーカルとの不倫を報じられた。会見で友人と説明したが、離婚を匂わすLINEでのやりとりやホテル？でのツーショット、ガキ使風に言うなら完全に『ベッキー、アウト』である。まさしく真のゲスの極み。かつてベッキーがCMをやった…","1"
"99743989","amanenishi","1452113322000","RT @kelog21: 「我々は大量破壊兵器など持っていない、持っていないものは証明できない、助けてくれ！」と命乞いしてたイラクは叩き潰して、「我々は核実験に成功した。ロケット技術も完成させている。」と言ってた北朝鮮をスルーしたアメリカって一体何なんだろうな。","1"
"99743989","amanenishi","1452112936000","RT @gotieibot: 禁治産者には行為能力がないがゆえに公民権が制限されるとしたら、それこそ八十、九十の老人なんかはどうなるのかっていう問題が、当然でてくるわけでしょう。にもかかわらず、これはおかしいんじゃないかっていう議論が出てこないんだよね。誰も何も言わない。","1"
"99743989","amanenishi","1452112741000","RT @lohengrin_lud: 【ダン・ヴァン・ウィンクル】アメリカの写真家。プロ写真家として25年以上の経験を持つ。商業写真家であった祖父の影響を受け、高校時代、学校新聞の撮影でキャリアをスタート。大学では電子技術を学びが写真部で個展などを開くなど活躍した。 htt…","1"
"99743989","amanenishi","1452112716000","RT @mtsujiji: 中野晴行さん企画編集「あしたは戦争」に、小松左京・筒井康隆・江戸川乱歩・星新一・海野十三たち巨匠にはさまって、辻の「名古屋城が燃えた日」収録。手塚マンガが昨日描かれたようにリアルで怖い。読んでほしい。ちくま文庫、￥１０００。 https://t.co…","1"
"99743989","amanenishi","1452112699000","RT @pelicanmemo: 南沙上陸のフィリピンの若者グループ「中国海警局の船やヘリが周辺を巡視していた」?中国メディア：レコードチャイナ https://t.co/oVwzGWpqxD菲登?青年?言公布中国海警直升机巡航中????_国?新?_?球网 https://t…","1"
"99743989","amanenishi","1452112324000","わたし、レベッカは悪くないと思うの。謝罪会見なんかしなくて良かったのよ。","1"
"99743989","amanenishi","1452112196000","RT @kama_yam: 1980年から2012年にかけて上位10%のスーパー・リッチの所得は平均して2.3%伸びたのに、残りの90%は0.7%しか伸びなかった。同時に、2000年代は両者の所得の伸び率にいっそうの開きが生じていることにも注意。https://t.co/3h…","1"
"99743989","amanenishi","1452112117000","RT @im4everGreen: 井上さんのクローズアップ現代、謎の放送中止","2"
"99743989","amanenishi","1452112103000","RT @lechocona: 耳付近の引っかき傷が化膿したうちの猫。少し治ってきたのでどん兵衛カラーを付けて病院に行ったそうです。獣医さんも、こっちのが良さそうって正規のカラーは辞めてどん兵衛カラー継続を許可してくれたそうな...。 https://t.co/1JPN14uKK3","2"
"99743989","amanenishi","1452112049000","RT @hokuman_hailaer: 意外と知られていなさそうなこと。平成がいつの間にか日本史上4番目に長く続いた元号になっていた。昭和64 1926?1989明治45 1868?1912応永35 1394?1427平成28 1989?延暦26   782?  …","2"
"99743989","amanenishi","1452111640000","RT @maomao_yeah: ふと上を見たらハクビシンの親子が電線を綱渡りしてたよ、びっくりびっくり https://t.co/FJapB4yW77","2"
"99743989","amanenishi","1452067747000","RT @fujiki750: 新年の熱海押井監督宅。伊達巻やきんとんなど大皿の中身は全て監督のお手製。監督のおせち造りはかれこれ３０年程続いている押井家の慣習。もちろん味もGOOD！ https://t.co/nUM4fZG1t0","2"
"99743989","amanenishi","1452067714000","RT @odatomo: マット画の最高峰はレイダースの最後のカットと言われていて、これを描いたのがM・パングラジオ。最高と言われる所以はそのカット尺が30秒もある事。普通は絵とバレるので数秒しか使えないので。マット画の世界ではこれはもう永遠と同義だと。 https://t.c…","2"
"99743989","amanenishi","1452067655000","RT @wordy53: こいつぁすげえ https://t.co/53q5eF12hN","2"
"99743989","amanenishi","1452067620000","RT @eiga_natalie: 「あぶない刑事」と横浜市がタイアップ、映画ロケ地ツアーなど観光キャンペーン実施 https://t.co/g34fNn39QW #あぶない刑事 https://t.co/igynDckB5K","2"
"99743989","amanenishi","1452063362000","RT @kaijiweb: 【造船ニュース】】JMU/15年の竣工量、49隻218万総トン　⇒ジャパンマリンユナイテッド(JMU)の2015年の新造船竣工量は49隻・218万総トン(412万重量トン)となり、前年の37隻・210万総トン(395万重量トン)を上回った。進水量は3…","2"
"99743989","amanenishi","1452063020000","RT @arakichi1969: 【東京遺産】九段下の路地裏に今なお健在、とても品の良い木造住宅。もう、すでに見なくなって久しい「窓ガラスの割れた部分を和紙で修復」するやり方までも戦前遺産！ https://t.co/JQcSYqiAXl","2"
"99743989","amanenishi","1452062963000","RT @lyiase: 北朝鮮付近を震源とする地震波の観測について（第２報）https://t.co/JK0nBiDJyh前回はM5.2だったか。波形的には前回とそっくりだな。と言う事は構造や爆発の過程もほぼ同じだと思われるので、水爆ではないor水爆だが核融合は失敗した…","2"
"99743989","amanenishi","1452062840000","RT @die1248: @hiromi19610226 追加バージョンの方がいいよ。 https://t.co/7Kxb1LxKhc","2"
"99743989","amanenishi","1452062355000","RT @foxy_kitsune: 1万字ツイートを利用したブログ機能をTwitter公式が搭載すれば、外部サービスが提供している同種のツイートまとめ機能を公式がかっさらえるし、ブログサービスもTwitter公式が奪えるようになるのでいいと思うぞ。","2"
"99743989","amanenishi","1452062311000","RT @tamatama2: ドイツ初、自転車用の高速道路が開通 https://t.co/U48MpedW1P","2"
"99743989","amanenishi","1452062214000","NHK-BS1、『CoolJapan』の5分番組挟むのはけったいな編成だな。それなら今日は3時のニュース拡大で3時25分まで通せばいいのに。","2"
"99743989","amanenishi","1452060977000","RT @G08U26N: ほら、原発反対な人は北にも色々言わないと。あっちは爆弾だよ爆弾。あぁ爆弾。","2"
"99743989","amanenishi","1452060750000","RT @masatheman: オバマ大統領が銃規制を訴えて報道陣の前で大泣き。ベイナー前下院議長もそうだったが、アメリカでは公の場で男が泣いても恥ずかしくない文化に変わりつつあるというサインか。https://t.co/zHG15YI1xi","2"
"99743989","amanenishi","1452060712000","RT @dragoner_JP: 第一書記の異常な愛情　または私は如何にして心配するのを止めて水爆を愛するようになったか　#今日のクソコラ https://t.co/dkoR6R8uMg","2"
"99743989","amanenishi","1452060699000","RT @ROCKY_Eto: 水素核実験とは水爆すなわち核融合弾頭のことだろうが、なんとも疑わしい。黒井氏も言っているように、せいぜいブースト型核分裂弾頭の実験だろうなあ。本格的な核融合弾頭としたら、観測されたマグニチュードが小さすぎる。アメリカが放射性ガスの観測に成功すればも…","2"
"99743989","amanenishi","1452060684000","RT @Mossie633: 北朝鮮のこれまでの核実験の地震波を重ねた図ですって。黒が2006年、青が2009年、黄色が2013年、赤が今回の地震波。2013年とあんまり変わらない、と。 https://t.co/xYKvgeQ9xz","2"
"99743989","amanenishi","1452060675000","RT @dragoner_JP: 今日発表のあったニコンD500の予約が始まってた。アマゾン出店ビックカメラで233,270円の初値　→　　ニコン の Nikon デジタル一眼レフカメラ D500 https://t.co/p1zsrzlPkg","3"
"99743989","amanenishi","1452060528000","RT @tukigi246: あばあちゃんちの畑でキーホルダーみたいなニンジンがとれたー！！ふげー！！！ハンズの雑貨コーナーにありそうなキーホルダー感！！！！ https://t.co/9DUfE106pd","3"
"99743989","amanenishi","1452060368000","RT @obiekt_JP: アメリカ空軍の大気分析特殊偵察機WC-135コンスタントフェニックスが北朝鮮核実験の確認の為に嘉手納基地から飛び立ったとの事。韓国聯合ニュース。　https://t.co/QGk0lFI1hH","3"
