"がん","23","0","0.0","0.0"
"癌","21","0","0.0","0.0"
"消滅","20","0","0.0","0.0"
"原因","3","0","0.0","0.0"
"痛み","2","0","0.0","0.0"
"予防","2","0","0.0","0.0"
"皮膚","2","0","0.0","0.0"
"呼吸","2","0","0.0","0.0"
"症状","2","0","0.0","0.0"
"やけ","2","0","0.0","0.0"
"気胸","2","0","0.0","0.0"
"喘息","2","0","0.0","0.0"
"症候群","2","0","0.0","0.0"
"大人","2","0","0.0","0.0"
"死","2","0","0.0","0.0"
"病気","2","0","0.0","0.0"
"ギャンブル","1","0","0.0","0.0"
"情報","1","0","0.0","0.0"
"発症","1","0","0.0","0.0"
"後悔","1","0","0.0","0.0"
"振動","1","0","0.0","0.0"
"肌","1","0","0.0","0.0"
"白血病","1","0","0.0","0.0"
"生存","1","0","0.0","0.0"
"兆候","1","0","0.0","0.0"
"紙袋","1","0","0.0","0.0"
"肝","1","0","0.0","0.0"
"直径","1","0","0.0","0.0"
"原","1","0","0.0","0.0"
"膠","1","0","0.0","0.0"
"区別","1","0","0.0","0.0"
"神経","1","0","0.0","0.0"
"対処","1","0","0.0","0.0"
"思春","1","0","0.0","0.0"
"温熱","1","0","0.0","0.0"
"アキレス腱","1","0","0.0","0.0"
"注意","1","0","0.0","0.0"
"常識","1","0","0.0","0.0"
"まとめ","1","0","0.0","0.0"
"冬","1","0","0.0","0.0"
"たかはし","1","0","0.0","0.0"
"断","1","0","0.0","0.0"
"勘違い","1","0","0.0","0.0"
"声優","1","0","0.0","0.0"
"失","1","0","0.0","0.0"
"川島","1","0","0.0","0.0"
"トラウマ","1","0","0.0","0.0"
"耳","1","0","0.0","0.0"
"恐怖症","1","0","0.0","0.0"
"女子","1","0","0.0","0.0"
"肺","1","0","0.0","0.0"
"人","1","0","0.0","0.0"
"応急","1","0","0.0","0.0"
"処置","1","0","0.0","0.0"
"胆","1","0","0.0","0.0"
"全身","1","0","0.0","0.0"
"秋","1","0","0.0","0.0"
"美智子","1","0","0.0","0.0"
"なお美","1","0","0.0","0.0"
"あざ","1","0","0.0","0.0"
"奇病","1","0","0.0","0.0"
"特徴","1","0","0.0","0.0"
"正体","1","0","0.0","0.0"
"飛行機","1","0","0.0","0.0"
"イメージ","1","0","0.0","0.0"
"ほくろ","1","0","0.0","0.0"
"結核","1","0","0.0","0.0"
"治療","1","0","0.0","0.0"
"必見","1","0","0.0","0.0"
"食べ物","1","0","0.0","0.0"
"表面","1","0","0.0","0.0"
"じんましん","1","0","0.0","0.0"
"肋間","1","0","0.0","0.0"
"告白","1","0","0.0","0.0"
"智","1","0","0.0","0.0"
"鼓膜","1","0","0.0","0.0"
"命","1","0","0.0","0.0"
"現代病","1","0","0.0","0.0"
