"レミ","2","0","0.0","0.0"
"料理","1","0","0.0","0.0"
"修論","1","0","0.0","0.0"
"応援","1","0","0.0","0.0"
"勉強","1","0","0.0","0.0"
"励み","1","0","0.0","0.0"
"博論","1","0","0.0","0.0"
"選択","1","0","0.0","0.0"
"楽しみ","1","0","0.0","0.0"
"恋","1","0","0.0","0.0"
"人生","1","0","0.0","0.0"
"仕事","1","0","0.0","0.0"
