"お願い","11","0","0.0","0.0"
"テレビ","1","0","0.0","0.0"
"フラワー","1","0","0.0","0.0"
"しめ縄","1","0","0.0","0.0"
"教室","1","0","0.0","0.0"
"ただ","1","0","0.0","0.0"
"タンス","1","0","0.0","0.0"
"門松","1","0","0.0","0.0"
"発見","1","0","0.0","0.0"
