"ドラム","49","0","0.0","0.0"
"映画","44","0","0.0","0.0"
"上映","41","0","0.0","0.0"
"マン","41","0","0.0","0.0"
"運河","32","0","0.0","0.0"
"名古屋","31","0","0.0","0.0"
"監督","26","0","0.0","0.0"
"中川","26","0","0.0","0.0"
"夏","25","0","0.0","0.0"
"公開","18","0","0.0","0.0"
"中村","17","0","0.0","0.0"
"月","16","0","0.0","0.0"
"舞台","14","0","0.0","0.0"
"作品","12","0","0.0","0.0"
"せん","12","0","0.0","0.0"
"小西","10","0","0.0","0.0"
"達也","9","0","0.0","0.0"
"主演","8","0","0.0","0.0"
"挨拶","8","0","0.0","0.0"
"カン","8","0","0.0","0.0"
"絶賛","8","0","0.0","0.0"
"フラ","8","0","0.0","0.0"
"出演","7","0","0.0","0.0"
"要","7","0","0.0","0.0"
"予期","7","0","0.0","0.0"
"出来事","7","0","0.0","0.0"
"田中","7","0","0.0","0.0"
"俳優","7","0","0.0","0.0"
"ミスター","7","0","0.0","0.0"
"祐太郎","7","0","0.0","0.0"
"ラジ","6","0","0.0","0.0"
"劇場","6","0","0.0","0.0"
"全国","6","0","0.0","0.0"
"是非","6","0","0.0","0.0"
"ご覧","6","0","0.0","0.0"
"音楽","6","0","0.0","0.0"
"お願い","5","0","0.0","0.0"
"演技","5","0","0.0","0.0"
"映像","5","0","0.0","0.0"
"仁","5","0","0.0","0.0"
"竹","5","0","0.0","0.0"
"感じ","5","0","0.0","0.0"
"展示","5","0","0.0","0.0"
"宮","5","0","0.0","0.0"
"対決","4","0","0.0","0.0"
"あと","4","0","0.0","0.0"
"写真","4","0","0.0","0.0"
"町","4","0","0.0","0.0"
"自分","4","0","0.0","0.0"
"東京","4","0","0.0","0.0"
"開始","4","0","0.0","0.0"
"あかり","4","0","0.0","0.0"
"インタビュー","4","0","0.0","0.0"
"オムニバス","4","0","0.0","0.0"
"最終","4","0","0.0","0.0"
"必見","4","0","0.0","0.0"
"メンバー","4","0","0.0","0.0"
"お話","4","0","0.0","0.0"
"パンフレット","4","0","0.0","0.0"
"ベストテン","4","0","0.0","0.0"
"短編","4","0","0.0","0.0"
"ライブ","4","0","0.0","0.0"
"ドラマー","4","0","0.0","0.0"
